126.506 11.5556 59.4941 126.673 11.652 59.5205 3.1879 10.131 -2.05198 -0.712082 0.435748 1.34195 11.9312 0.77749 350.423 448 664 
122.506 17.494 43.3284 122.651 17.4433 43.119 7.37058 14.8794 -0.805724 3.13597 -1.37646 2.21944 17.5223 0.91432 569.905 680 936 
93.5185 25.4545 54.3768 93.69 25.4086 54.3707 1.78039 6.56401 -4.33333 0.290616 1.21532 1.07975 9.35742 0.910557 562.898 608 928 
98.5224 27.2264 26.4937 98.3952 27.0713 26.531 2.5103 14.0142 1.7127 -0.731291 0.0557319 -1.16533 15.5439 0.872737 495.631 696 848 
91.5132 17.6094 52.5063 91.6821 17.8361 52.5534 2.70969 5.24461 -0.724203 -0.497239 -0.0547219 0.364825 8.04954 0.764089 332.614 456 640 
126.521 22.597 40.5455 126.55 22.7515 40.7374 8.76422 14.0335 1.13311 -2.71987 1.76376 -1.17084 17.3015 0.799339 380.804 464 704 
85.381 3.76471 43.5441 85.2216 3.88511 43.6912 -2.19317 11.2592 4.53615 -0.708013 0.0977647 -1.45494 13.8529 0.891917 529.033 672 888 
86.5211 13.5625 48.5294 86.4906 13.7413 48.5878 -1.13482 7.8358 -5.00653 -1.64492 -0.0599163 -0.338574 10.4017 0.726817 286.276 376 576 
87.4426 6.56897 9.29546 87.3152 6.74195 9.11505 -0.35255 11.6955 3.11182 2.74193 0.461934 -1.36732 13.1436 0.832907 430.822 512 768 
94.5 11.6038 56.4921 94.4926 11.7556 56.5798 3.01956 9.01167 -7.23203 -2.20357 0.356146 -0.548705 12.8936 0.845155 450.109 408 792 
102.508 53.5167 7.55556 102.541 53.6164 7.77561 4.56606 22.8679 -0.814346 -5.11297 0.920413 0.334574 23.6494 0.655668 210.165 296 464 
99.463 13.5686 62.4231 99.3952 13.7131 62.2198 1.06015 6.08792 -8.31467 0.0274106 -0.710385 -0.655801 11.2828 0.707304 263.832 304 544 
107.383 60.4255 40.5 107.24 60.2731 40.584 3.26331 12.509 -9.0981 0.478051 -0.987259 -1.3461 16.2621 0.731605 291.97 368 584 
64.4898 47.4889 11.54 64.2272 47.7481 11.7492 -6.83462 19.6592 -2.18339 -4.76509 -1.99207 -3.23208 21.2824 0.676904 231.254 248 496 
64.5417 38.4348 18.65 64.754 38.2413 18.9058 -3.66353 17.2267 -2.56346 -3.85587 -0.466533 2.97681 18.5152 0.722023 280.647 312 568 
95.5319 3.54545 54.4894 95.6773 3.73684 54.5752 0.373445 8.84544 -0.395146 -1.03637 0.090047 1.26041 9.48905 0.644782 199.87 248 448 
69.5333 15.5208 48.4211 69.6096 15.6982 48.4795 2.73959 7.34188 -4.41148 -1.26747 0.559989 0.06266 9.86469 0.628031 184.694 208 424 
100.5 57.5814 6.6 100.449 57.7652 6.58534 2.66007 22.343 -0.987541 0.167116 -0.211529 -1.68194 22.8644 0.712265 269.422 240 552 
114.41 23.5111 46.439 114.352 23.6416 46.2871 5.25308 11.6533 -4.44099 1.0914 -0.815339 -1.30384 13.8888 0.628031 184.694 200 424 
91.697 43.5227 59.3714 91.734 43.5978 59.2713 6.91617 12.044 -4.57228 0.488998 -1.1388 0.282622 15.3211 0.868929 489.173 400 840 
118.444 62.4634 15.5116 118.508 62.4285 15.6452 9.85644 17.4146 -3.90834 -2.18864 1.54551 1.4915 20.5403 0.692309 247.405 176 520 
92.4324 11.2903 47.4878 92.348 11.2665 47.6073 -3.67011 10.0892 2.18352 -1.12875 -0.0869932 -0.990747 11.4439 0.610798 169.903 224 400 
96.4118 15.525 58.24 96.3625 15.4768 58.1206 0.965659 5.33789 -7.81336 1.17156 -0.611795 -0.483585 10.0763 0.671686 225.948 248 488 
119.462 26.4167 42.4444 119.192 26.3261 42.1489 7.93701 11.4505 -2.71022 3.56412 -3.056 -2.32878 14.6265 0.616589 174.782 184 408 
92.7241 26.087 31.5122 92.951 26.0083 31.4808 2.3312 11.4981 0.140192 0.0461787 -0.226426 2.80971 13.1599 0.717147 275.001 472 560 
79.4333 1.47222 41.5385 79.1848 1.29699 41.6533 0.903615 7.94421 6.85952 -2.11333 1.80591 -1.69417 11.1346 0.622371 179.745 224 416 
68.6786 6.48485 48.5455 68.8762 6.35118 48.5867 0.965121 5.35991 -4.72062 0.361219 1.11021 1.10077 8.02586 0.628031 184.694 200 424 
80.32 10.7391 48.4848 80.1775 10.7101 48.4368 4.67034 11.2125 -4.411 0.618551 -1.02286 -1.76586 13.575 0.682047 236.565 176 504 
95.6296 8.51724 59.6957 95.6515 8.59576 59.8717 1.42092 8.38568 -3.65362 -1.82117 0.387645 0.227417 9.78397 0.598969 160.222 184 384 
66.2632 2.68421 49.4483 66.3512 2.69681 49.4758 0.53088 6.29062 -3.6956 -0.165971 0.308235 0.594647 7.98456 0.741008 303.373 224 600 
117.517 28.5185 39.2727 117.736 28.6283 39.1168 7.69693 11.9344 -1.43929 1.62756 -0.726938 1.68537 14.6178 0.65029 205.036 232 456 
80.6667 8.57143 6.44828 80.5419 8.76994 6.32882 -0.0377582 12.8219 1.81271 1.69402 0.262876 -1.6333 13.4217 0.616589 174.782 128 408 
64.3 26.6364 47.48 64.1014 26.8138 47.533 0.103032 10.196 -6.13321 -1.69545 -1.13008 -2.04943 12.3997 0.622371 179.745 176 416 
142.597 58.164 22.1402 142.597 58.1935 22.1019 9.11281 15.544 -8.04531 5.55451 1.88344 0.670705 31.3796 3.31771 27228.5 27912 28072 
158.515 61.502 20.4148 158.621 61.2647 20.3514 -2.30327 14.2966 -1.62557 1.1676 3.31258 -1.11463 23.7699 2.8675 17580 18432 18656 
155.689 39.5625 27.4311 155.867 39.6411 27.1321 1.78037 18.7676 -2.8518 5.73511 -0.228835 2.75431 25.136 2.37824 10029.4 10496 11064 
145.536 37.3725 29.4949 145.632 37.081 29.4416 9.50136 19.3331 -6.25772 1.09285 0.412888 5.24847 25.1688 1.7754 4172.52 4408 4336 
156.498 54.9078 22.5593 156.481 55.0642 22.5547 2.31218 25.2161 -4.23531 -0.528819 -0.711875 -2.35913 28.3046 1.95411 5563.61 6128 5648 
181.267 5.58462 12.4432 181.059 5.80256 12.5177 7.52532 10.2106 1.52181 0.662538 0.71355 -3.26917 17.0251 1.67482 3502.8 3696 3816 
136.523 6.44172 21.6026 136.665 6.31622 21.8444 8.84128 12.0651 3.99439 -3.41493 1.32961 2.80636 17.5518 1.37561 1940.86 2080 2256 
153.391 62.6791 40.491 153.231 62.8814 40.5596 7.73249 11.2796 -17.694 -4.05948 -1.36887 -3.56042 24.0923 1.40216 2055.42 2192 2352 
147.43 33.4558 28.557 147.183 33.3911 28.6648 5.81308 23.9291 3.86691 -2.84592 1.61442 -5.40989 26.1853 1.35551 1857.01 1920 2184 
188.5 27.3701 54.4877 188.529 27.1051 54.3869 6.83225 12.5778 -1.31668 1.45186 -1.07596 3.04658 16.2007 1.24765 1448.06 1640 1824 
177.507 52.3577 0.486666 177.509 52.2127 0.456059 0.745264 16.3466 -0.93873 -0.0210755 0.0450789 -0.115756 17.8707 1.17971 1224.16 1336 1616 
177.511 50.5909 0.507143 177.593 50.3937 0.453228 -1.8334 21.7679 0.437329 1.10181 0.0265067 1.30443 23.0085 1.17971 1224.16 1304 1616 
161.446 35.8333 33.3587 161.171 35.9692 33.2028 -0.533478 17.3072 -10.8139 0.795991 -2.85176 -4.28567 21.8909 1.30874 1671.35 1920 2024 
148.552 33.566 57.4649 148.736 33.6355 57.3175 4.73556 13.9677 -7.5034 0.986526 0.579566 2.12413 17.773 0.967509 675.265 816 1056 
155.529 59.7176 21.5673 155.604 59.8799 21.6184 14.1561 18.505 1.54053 -0.99645 1.06073 -0.615819 24.6538 1.11824 1042.59 1272 1440 
191.571 42.9333 54.5052 191.752 43.0206 54.6372 2.46412 7.63468 0.621562 -0.358965 0.0952069 1.59757 11.5222 1.41315 2104.13 2096 2392 
142.068 39.6875 30.4082 141.962 39.8957 30.2396 12.2903 14.1129 -8.62061 0.526695 -2.56008 -3.33073 22.871 1.40871 2084.34 2512 2376 
128.558 20.2466 42.3736 128.634 20.1788 42.2688 3.76671 15.2097 -2.60345 1.86778 -0.411334 0.815735 17.1888 1.22192 1360.31 1392 1744 
174.419 57.3793 35.5146 174.314 57.1768 35.5026 -1.38156 13.771 -7.78316 1.45802 -0.690752 -1.89834 17.166 1.04608 853.497 936 1248 
182.462 49.4778 49.4737 182.477 49.4018 49.2882 6.20213 12.4799 -5.64481 2.60759 -0.936264 0.665796 16.053 0.977781 697.002 760 1080 
185.511 20.5 51.4667 185.354 20.3874 51.2917 8.95018 11.3866 -2.50508 2.35584 -2.03355 -0.478628 15.4839 0.828847 424.552 456 760 
143.49 49.5319 23.4898 143.425 49.5979 23.3437 9.01426 27.3596 2.18672 4.18223 -1.22405 -2.25735 29.277 0.73631 297.64 432 592 
145.657 24.6216 25.7344 145.907 24.7957 25.9403 8.76264 20.488 3.51852 -3.43625 1.12296 3.23411 23.7512 1.16606 1182.14 1488 1576 
190.447 3.44737 42.9091 190.403 3.42818 42.9169 5.71127 9.0096 0.813864 0.178953 0.085039 0.0669536 12.3526 1.0492 861.171 832 1256 
190.493 4.5641 29.4557 190.458 4.74296 29.2551 -0.100718 9.23203 0.385607 1.83918 0.0149412 -0.00499357 10.6053 0.884344 515.67 616 872 
185.614 13.4943 31.5128 185.777 13.4078 31.5087 2.71522 6.2363 -3.0195 0.319316 0.76142 1.27128 8.8127 0.812173 399.443 528 728 
181.558 53.9091 53.3971 181.743 53.9059 53.138 3.78074 10.4377 -8.1802 1.62086 0.967096 0.73474 15.8178 1.06168 892.265 1072 1288 
135.519 33.4941 37.5 135.516 33.5906 37.4012 10.1581 13.5795 -8.2473 0.451592 -0.81009 -0.907758 19.306 0.692309 247.405 336 520 
129.571 25.1915 44.5075 129.568 25.0341 44.7177 5.45491 12.191 -8.89086 -0.880122 0.668487 0.560067 17.134 0.994532 733.439 896 1120 
187.717 31.4931 53.3214 187.88 31.7 53.1614 9.65076 9.66752 -2.79615 0.876845 -1.04013 -0.658281 14.96 0.977781 697.002 752 1080 
158.639 60.7647 9.51471 158.834 60.9741 9.44763 3.48789 19.3295 7.41072 2.83408 -1.37871 2.90028 21.8996 1.00116 748.193 880 1136 
148.493 37.5303 29.5522 148.465 37.6136 29.674 1.94481 14.402 -14.6014 -2.70411 0.0390869 -0.422869 21.4367 0.888133 522.327 448 880 
159.431 38.3871 35.4931 159.285 38.1515 35.4433 3.23685 12.9165 -14.4787 4.03267 -2.1345 -1.16175 20.3275 0.754987 320.869 480 624 
145.368 56.5 14.4627 145.238 56.3491 14.3905 3.07972 25.1126 11.6053 0.0328245 1.28624 -2.7305 28.2425 0.722023 280.647 368 568 
129.571 63.5156 13.5254 129.43 63.4639 13.5971 21.2594 23.5622 -8.16423 -0.81304 0.711232 -2.60877 34.004 1.01423 777.892 656 1168 
172.557 46.4603 10.3704 172.688 46.4976 10.2374 -0.690365 19.8695 -0.343735 2.656 0.217807 2.58956 20.2269 0.799339 380.804 360 704 
184.523 5.46774 47.5152 184.721 5.34464 47.4922 9.86556 10.0868 -1.3815 0.397556 -0.025371 3.04626 14.8126 0.622371 179.745 288 416 
175.627 24.7073 24.3469 175.827 24.8948 24.2347 0.509842 10.9035 1.25359 1.82632 -0.186554 2.26848 12.5535 0.964036 668.019 736 1048 
135.411 54.5167 2.52459 135.247 54.6116 2.456 7.21333 23.6215 4.99977 2.21367 0.26854 -4.60157 25.4431 0.795051 374.708 336 696 
182.838 9.84375 26.4464 182.966 9.95445 26.3196 5.22545 11.8688 0.944908 1.78813 -0.827492 0.96016 14.0989 1.07987 938.897 968 1336 
178.456 20.549 25.5088 178.316 20.5942 25.4929 2.61083 10.4391 -0.573142 0.0377729 0.109123 -1.70998 11.4894 0.853132 462.974 320 808 
182.569 11.3958 27.46 182.546 11.2852 27.3022 4.4393 6.78238 -1.0808 1.66915 -1.06737 0.0977558 10.3231 0.76859 338.527 432 648 
149.518 37.4828 53.5263 149.686 37.3524 53.6686 6.15128 10.1842 -7.94785 -0.517013 2.19918 2.6299 14.9917 0.666397 220.652 272 480 
186.58 8.71795 29.5094 186.813 8.9013 29.5667 0.355372 8.75302 0.169627 -0.686327 -0.21211 1.96074 10.4966 0.861091 476.053 440 824 
131.49 55.56 17.6444 131.339 55.6513 17.8513 14.3087 25.4952 0.575871 -5.098 3.02931 -5.1679 29.5663 0.73631 297.64 360 592 
157.617 44.4528 61.5185 157.775 44.3583 61.559 6.10655 10.6291 -7.23111 0.397587 1.51581 2.33814 14.7115 0.65029 205.036 272 456 
171.481 60.4815 30.5625 171.605 60.2545 30.7202 -4.90113 13.4176 -7.02047 -0.550296 0.271988 0.327379 16.4705 0.604888 165.019 216 392 
167.628 42.551 17.8929 167.81 42.693 17.9241 -1.54683 18.952 3.90358 -0.235854 -0.599133 3.48529 20.0849 0.891917 529.033 584 888 
184.636 2.45455 24.5833 184.842 2.22946 24.6993 4.05482 10.3217 0.515598 -1.54796 0.399779 3.02064 11.9304 0.764089 332.614 368 640 
186.413 61.551 59.5306 186.305 61.542 59.6703 2.62116 9.08484 -2.88476 -1.19064 0.0253734 -0.866474 10.608 0.682047 236.565 296 504 
147.467 8.475 24.5581 147.3 8.35192 24.3277 9.18773 12.8349 1.82077 2.67404 -1.95124 -1.06363 16.3552 0.759501 326.658 248 632 
169.432 61.52 10.3947 169.493 61.6305 10.3883 -0.25296 19.5948 3.31463 0.283339 -0.802129 1.30232 20.2836 0.697361 252.861 312 528 
187.458 10.4792 38.3333 187.511 10.4606 38.1331 5.76381 8.75955 -2.58391 1.9428 -0.987549 0.653199 11.4321 0.622371 179.745 232 416 
172.75 62.9231 38.4211 172.801 62.9008 38.2192 -0.0727127 10.9984 -10.9199 2.52204 0.637926 0.801962 16.3658 0.888133 522.327 696 880 
164.511 61.4792 23.5 164.641 61.2885 23.5578 -9.53912 15.9961 -12.6025 1.57737 1.26043 0.227907 22.8524 0.628031 184.694 224 424 
131.489 30.4884 40.3784 131.467 30.4663 40.3018 6.89086 12.833 -9.63233 1.18034 -0.82333 0.105293 17.8459 0.8079 393.171 256 720 
136.561 59.5116 16.5 136.654 59.4559 16.5683 12.9538 12.4977 -6.51618 -0.536745 1.49323 1.80134 19.5679 0.707304 263.832 216 544 
149.361 53.425 17.45 149.164 53.2243 17.1938 2.85236 26.3677 8.99776 4.9016 1.07445 -4.60686 28.3543 0.666397 220.652 280 480 
168.487 34.5111 24.4884 168.573 34.4487 24.3853 -5.54453 15.2113 -2.33428 1.90391 1.04249 1.15573 16.6635 0.712265 269.422 192 552 
175.629 58.475 0.846153 175.831 58.4997 0.985863 2.02515 18.7586 1.55916 -3.08161 0.0391889 3.40569 19.6099 0.836961 437.144 456 776 
180.447 17.5128 26.4634 180.301 17.6243 26.2364 1.80171 11.7471 -0.0791023 2.60862 -0.543818 -1.7984 12.5214 0.65029 205.036 184 456 
133.5 63.6333 16.25 133.401 63.6489 16.1411 0.606617 22.5077 1.91101 1.81835 -0.239315 -2.19273 25.5392 0.781974 356.522 304 672 
166.432 44.3103 18.5833 166.286 44.1744 18.7889 0.509142 18.059 1.57862 -4.18446 0.530889 -2.39635 18.5995 0.628031 184.694 248 424 
187.778 43.4595 52.3704 187.836 43.3479 52.7104 7.97538 14.8909 -0.546255 -4.86871 2.78892 1.61101 17.2611 0.790756 368.669 288 688 
142.512 56.4737 29.4722 142.432 56.3508 29.2406 10.5053 15.9464 -24.2874 6.95273 -4.48958 -0.175239 31.0357 0.661036 215.369 168 472 
137.667 36.4722 32.5667 137.843 36.2287 32.6917 11.3108 15.0755 -10.0738 0.639685 3.09046 5.42714 21.6993 0.712265 269.422 232 552 
189.679 44.5667 53.5135 189.707 44.3856 53.5609 2.39251 3.1497 4.96085 -1.19803 0.102662 0.231219 7.63884 0.671686 225.948 200 488 
191.517 35.4286 56.4857 191.786 35.1079 56.6183 4.49325 13.8321 0.617822 -2.06955 0.56427 5.05031 15.1012 0.726817 286.276 200 576 
191.433 1.48387 45.3462 191.388 1.49915 45.2952 6.23412 10.8213 -2.56677 0.830553 -0.2273 -0.360282 13.1921 0.655668 210.165 184 464 
146.552 4.2 25.4839 146.739 4.06243 25.5906 3.76992 11.7436 3.46345 -1.60574 -0.198883 2.87672 13.334 0.598969 160.222 224 384 
131.5 61.2778 13.4444 131.481 61.3123 13.507 12.3423 17.8189 7.47233 -1.81255 0.747103 -1.03732 23.5653 0.8079 393.171 216 720 
178.444 61.2381 51.2727 178.272 61.1487 51.1101 5.80922 9.96827 -8.45613 2.26537 -2.24411 -1.02508 14.9488 0.628031 184.694 248 424 
176.238 61.5263 0.535715 176.065 61.723 0.650585 2.33702 17.0341 2.59171 -1.21579 0.776796 -3.26325 17.8295 0.644782 199.87 224 448 
180.407 3.48387 19.7647 180.521 3.5363 19.6829 7.13146 10.035 0.542538 0.851527 -1.1706 0.873152 12.6712 0.639266 194.784 152 440 
129.762 25.2222 42.5652 129.793 25.3174 42.6261 2.42607 11.9858 -4.17389 -1.02882 0.143877 0.577083 13.4581 0.633682 189.724 168 432 
176.882 54.5 39.4643 177.066 54.2089 39.3697 -3.74431 14.0478 -7.07652 3.36711 1.55354 1.66796 16.4475 0.598969 160.222 96 384 
160.625 34.7143 28.381 160.785 34.8309 28.2091 -2.69208 24.2126 1.50678 4.55639 -0.206375 4.12731 24.708 0.682047 236.565 200 504 
183.619 47.56 50.4762 183.578 47.8877 50.401 3.74636 13.3356 -4.3493 -0.90592 -0.494059 -1.67497 15.4215 0.604888 165.019 112 392 
180.176 56.6 51.8125 180.123 56.7722 51.7799 8.32824 9.75629 -7.15466 -0.982632 -0.84611 -1.86777 15.0883 0.65029 205.036 240 456 
238.362 19.3908 25.4044 238.268 19.1516 25.2008 -0.421479 4.78209 -3.15623 2.32088 0.660813 0.805479 13.889 1.98092 5795.72 6424 6744 
201.508 2.47154 52.525 201.504 2.35885 52.6178 3.05756 7.29757 1.74457 -0.924067 0.167152 0.177187 10.0141 0.946623 632.469 768 1008 
206.514 7.56383 3.36782 206.566 7.57521 3.15257 2.13076 3.72407 -5.46936 0.911963 -0.269855 0.0150662 8.89619 0.917964 576.746 704 944 
232.411 47.3611 29.4468 232.274 47.2676 29.3175 -2.5432 8.52146 1.01258 1.16811 0.710647 -1.07251 10.5972 0.994532 733.439 960 1120 
231.197 17.6528 3.60494 231.101 17.7289 3.73522 2.40949 5.3138 -2.66027 -0.61839 -0.0916386 -0.245375 9.51179 1.16876 1190.36 1392 1584 
192.538 43.4353 56.4767 192.707 43.2849 56.541 -3.40534 5.35401 -5.39862 0.181419 0.396646 0.273458 10.1487 0.994532 733.439 624 1120 
202.633 47.74 28.9231 202.773 47.6691 28.766 -0.604777 13.8377 -1.87724 2.39343 0.667448 2.01624 15.253 1.10365 1002.32 1184 1400 
208.554 6.6 42.5373 208.794 6.77338 42.6537 2.221 7.72302 1.88545 -0.59235 0.053532 1.46236 9.60161 0.824686 418.19 472 752 
202.426 7.54237 50.5538 202.192 7.49648 50.6841 2.01798 6.43987 2.14924 -1.19525 0.788834 -1.37113 8.49692 0.764089 332.614 408 640 
225.53 36.3529 25.5217 225.595 36.156 25.4636 0.101496 5.98499 -0.329324 0.620158 0.00936523 0.200382 7.54454 0.773085 344.501 400 656 
255.508 61.4921 4.59649 255.574 61.4924 4.87289 -3.93418 10.6995 0.404647 -3.07434 -0.700599 0.672886 12.407 0.759501 326.658 392 632 
243.382 18.5312 51.6038 243.19 18.5268 51.792 -0.794535 6.47351 5.79078 -1.12658 0.959948 -1.20884 9.8046 0.832907 430.822 448 768 
194.385 15.4464 38.5167 194.136 15.3167 38.7089 1.80572 7.87653 -1.1916 -1.34218 -0.0128744 -1.74223 9.68797 0.786368 362.565 440 680 
229.482 18.5 14.5246 229.493 18.5785 14.6044 5.20774 7.61998 -0.593194 -0.751899 0.490038 -0.299134 9.91999 0.655668 210.165 272 464 
241.5 15.4314 19.5167 241.239 15.2376 19.7309 -7.22613 6.98605 0.909843 -1.88725 -1.33281 -3.3418 11.1259 0.816349 405.636 336 736 
223.444 24.5 5.38775 223.359 24.4871 5.29679 3.28892 5.80264 -2.07606 0.497947 -0.52087 -0.561215 7.90933 0.7457 309.172 344 608 
224.491 39.4043 2.44 224.396 39.3225 2.357 -0.23862 7.73889 -1.80146 0.973419 -0.318682 -0.711978 8.9035 0.707304 263.832 320 544 
203.61 23.0345 32.4359 203.632 23.0067 32.4549 0.899337 8.01143 1.19486 -0.570914 -0.370515 0.00878353 9.45831 0.91432 569.905 688 936 
248.48 13.48 10.5652 248.463 13.5145 10.7127 -2.02182 3.76286 -4.51361 -0.715811 -0.274375 0.090436 6.90993 0.598969 160.222 192 384 
233.242 24.5 47.5319 233.201 24.5553 47.4913 1.35498 7.19229 1.91865 0.550036 0.0966825 -0.289037 8.43519 0.666397 220.652 264 480 
